trade_volume_bin_rank,security,sector,industry,min_dte,max_dte,qualifying_trades,trade_volume_bin,p0_trade_value,p25_trade_value,p75_trade_value,iqr,trad_iqr_trade_value,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
3,SSTK,Computer and Technology,Internet - Content,9,30,11,10,3200.0,3625.0,6500.0,2875.0,10812.5,32410.0,38660.0,43660.0,44785.0,44897.5,44908.75,44909.88
3,SSYS,Industrial Products,Commercial Printing,22,22,1,0,9650.0,9650.0,9650.0,0.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0,9650.0
2,ST,Computer and Technology,Instruments - Control,1,29,105,20,3045.0000000000005,3800.0,7620.0,3820.0,13350.0,11921.6,16807.4,18179.88,127332.8,138733.28,139873.33,139987.33
2,STAA,Medical,Medical - Dental Supplies,9,30,66,20,3048.0,3780.0,10948.0,7168.0,21700.0,19760.0,39315.0,99610.0,158461.0,164346.1,164934.61,164993.46
3,STAG,Finance,REIT and Equity Trust - Other,23,25,2,5,3450.0,4087.5,5362.5,1275.0,7275.0,5745.0,5872.5,5974.5,5997.45,5999.75,5999.97,6000.0
3,STE,Medical,Medical - Instruments,2,30,55,15,3179.9999999999995,4830.0,6645.0,1815.0,9367.5,15484.0,62245.6,177990.0,181149.0,181464.9,181496.49,181499.65
3,STEM,Computer and Technology,Computers - IT Services,3,28,14,10,3752.0000000000005,4685.0,7868.75,3183.75,12644.375,12770.6,17822.7,23564.54,24856.45,24985.65,24998.56,24999.86
3,STEP,Finance,Financial - Miscellaneous Services,24,25,8,10,3060.0,3637.5,7922.5,4285.0,14350.0,10192.0,10871.0,11414.2,11536.42,11548.64,11549.86,11549.99
3,STIM,Medical,Medical - Instruments,14,28,5,5,3280.0000000000005,3280.0,4600.0,1320.0,6580.0,6040.0,6520.0,6904.0,6990.4,6999.04,6999.9,6999.99
2,STLA,Auto-Tires-Trucks,Automotive - Foreign,1,30,202,25,3029.9999999999995,3937.5,9975.0,6037.5,19031.25,29836.5,49749.0,92370.85,122265.17,122778.02,122829.3,122834.43
2,STLD,Basic Materials,Steel - Producers,1,30,1015,30,3010.0,3730.0,8345.0,4615.0,15267.5,17276.0,36960.0,157010.0,830677.4,933501.24,943850.12,944885.01
2,STM,Computer and Technology,Semiconductor - General,3,30,241,25,3010.0,4095.0,10400.0,6305.0,19857.5,20610.0,30000.0,150044.0,220000.0,220000.0,220000.0,220000.0
3,STN,Business Services,Consulting Services,23,23,1,0,3200.0,3200.0,3200.0,0.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0
2,STNE,Computer and Technology,Internet - Software,1,30,161,20,3002.0,4416.0,11720.0,7304.0,22676.0,48000.0,98747.0,204198.4,295964.56,311687.06,313259.31,313416.53
2,STNG,Transportation,Transportation - Shipping,2,30,417,25,3010.0,4000.0,10908.0,6908.0,21270.0,17520.0,23650.0,48813.76,95817.64,105958.26,106972.33,107073.73
3,STOK,Medical,Medical - Biomedical and Genetics,14,23,5,5,4500.0,5130.0,9000.0,3870.0,14805.0,10800.0,11400.0,11880.0,11988.0,11998.8,11999.88,11999.99
3,STR,Oils-Energy,Oil and Gas - Royalty Trust - United States,15,15,1,0,3075.0,3075.0,3075.0,0.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0
3,STRA,Consumer Discretionary,Schools,9,30,6,10,3120.0000000000005,4160.0,8055.0,3895.0,13897.5,12700.0,14850.0,16570.0,16957.0,16995.7,16999.57,16999.96
2,STRL,Construction,Engineering - R and D Services,7,30,237,25,3050.0,3920.0,7800.0,3880.0,13620.0,14910.0,27560.0,69300.0,70191.0,70244.1,70249.41,70249.94
2,STT,Finance,Banks - Major Regional,1,30,396,25,3003.0,3640.0,6623.75,2983.75,11099.375,14820.0,21487.5,98460.1,193080.0,227208.0,230620.8,230962.08
3,STVN,Medical,Medical - Drugs,29,29,2,5,3149.9999999999995,7227.5,15382.5,8155.0,27615.0,17829.0,18644.5,19296.9,19443.69,19458.37,19459.84,19459.98
3,STWD,Finance,REIT and Equity Trust,2,30,40,15,3060.0,3600.0,5925.0,2325.0,9412.5,8703.0,9981.0,19083.61,23927.76,24412.18,24460.62,24465.46
2,STX,Computer and Technology,Computer - Integrated Systems,1,30,1756,30,3010.0,3670.5,8900.0,5229.5,16744.25,18016.0,27455.0,86781.6,291850.0,414111.68,418730.77,419192.68
3,STXS,Medical,Medical - Instruments,14,14,1,0,5250.0,5250.0,5250.0,0.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0
2,STZ,Consumer Staples,Beverages - Alcohol,1,30,1881,35,3010.0,3705.0,8000.0,4295.0,14442.5,14580.0,20250.0,102268.8,487303.2,503673.68,504543.37,504630.34
2,SU,Oils-Energy,Oil and Gas - Integrated - Canadian,1,30,428,25,3003.0,4232.25,8939.0,4706.75,15999.125,13800.5,19854.95,88803.0,299535.5,343153.55,347515.36,347951.54
2,SUI,Finance,REIT and Equity Trust - Residential,8,30,214,25,3025.0,4590.0,15000.0,10410.0,30615.0,25337.4,38800.0,142840.35,261362.5,278136.25,279813.63,279981.36
3,SUN,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,14,29,14,10,3360.0,4600.0,10667.5,6067.5,19768.75,19667.0,32030.0,45446.0,48464.6,48766.46,48796.65,48799.66
3,SUP,Auto-Tires-Trucks,Automotive - Original Equipment,8,8,6,10,4000.0,4000.0,7420.0,3420.0,12550.0,14000.0,17000.0,19400.0,19940.0,19994.0,19999.4,19999.94
3,SUPN,Medical,Medical - Generic Drugs,22,22,3,5,3875.0,3917.5,7230.0,3312.5,12198.75,9192.0,9846.0,10369.2,10486.92,10498.69,10499.87,10499.99
3,SUPV,Finance,Banks - Foreign,3,30,12,10,3135.0,3991.25,5334.0,1342.75,7348.125,6823.5,8156.25,9311.25,9571.13,9597.11,9599.71,9599.97
3,SURG,Computer and Technology,Internet - Software,13,13,1,0,3554.9999999999995,3555.0,3555.0,0.0,3555.0,3555.0,3555.0,3555.0,3555.0,3555.0,3555.0,3555.0
3,SVC,Finance,REIT and Equity Trust - Other,30,30,1,0,3240.0,3240.0,3240.0,0.0,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0
3,SVM,Basic Materials,Mining - Miscellaneous,22,30,4,5,4389.0,6249.75,7106.25,856.5,8391.0,7342.5,7421.25,7484.25,7498.43,7499.84,7499.98,7500.0
3,SW,Basic Materials,Paper and Related Products,7,29,34,15,3185.0,3920.0,9872.75,5952.75,18801.875,20000.0,55850.0,171950.0,197195.0,199719.5,199971.95,199997.19
3,SWBI,Consumer Discretionary,Leisure and Recreation Products,4,30,16,10,3105.0,3956.0,8025.0,4069.0,14128.5,12725.0,13612.5,14962.5,15266.25,15296.63,15299.66,15299.97
2,SWK,Industrial Products,Manufacturing - Tools & Related Products,3,30,466,25,3002.9999999999995,3962.25,8640.0,4677.75,15656.625,16128.0,29153.75,62222.65,121180.52,138118.05,139811.81,139981.18
2,SWKS,Computer and Technology,Semiconductors - Radio Frequency,1,30,1118,30,3010.0,3663.0,7362.75,3699.75,12912.375,13787.5,20866.5,185899.4,405082.5,468856.5,474385.65,474938.56
2,SWTX,Medical,Medical - Biomedical and Genetics,1,30,5122,35,3004.9999999999995,3800.0,8595.0,4795.0,15787.5,16298.0,26723.5,115773.2,541225.76,1420248.1,1545160.81,1557652.08
3,SWX,Utilities,Utility - Gas Distribution,1,8,3,5,4500.0,4770.0,5232.0,462.0,5925.0,5347.2,5385.6,5416.32,5423.23,5423.92,5423.99,5424.0
3,SXC,Oils-Energy,Coal,17,24,2,5,5320.0,14990.0,34330.0,19340.0,63340.0,40132.0,42066.0,43613.2,43961.32,43996.13,43999.61,43999.96
3,SXI,Industrial Products,Manufacturing - General Industrial ,16,29,3,5,6000.0,6750.0,9750.0,3000.0,14250.0,11100.0,11550.0,11910.0,11991.0,11999.1,11999.91,11999.99
3,SXT,Basic Materials,Chemical - Specialty,21,21,1,0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
3,SYBT,Finance,Banks - Southeast,29,30,2,5,5749.999999999999,6250.0,7250.0,1000.0,8750.0,7550.0,7650.0,7730.0,7748.0,7749.8,7749.98,7750.0
2,SYF,Finance,Financial - Miscellaneous Services,2,30,686,30,3008.0,3842.5,9726.75,5884.25,18553.125,20340.0,38075.0,106973.0,616230.38,647995.54,651172.05,651489.71
2,SYK,Medical,Medical - Products,1,30,1115,30,3004.9999999999995,3910.0,8505.0,4595.0,15397.5,17136.0,29231.6,84165.06,294580.61,335477.83,339547.78,339954.78
2,SYM,Business Services,Technology Services,1,30,1288,30,3003.0,3767.5,8746.25,4978.75,16214.375,16710.5,26386.5,88143.0,260841.1,626841.36,670184.14,674518.41
3,SYNA,Computer and Technology,Electronics - Semiconductors,8,30,42,15,3036.0,4046.25,9201.25,5155.0,16933.75,13770.0,16881.0,122375.0,182337.5,188333.75,188933.38,188993.34
3,SYPR,Computer and Technology,Electronics - Miscellaneous Services,11,11,1,0,7000.0,7000.0,7000.0,0.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
3,SYRE,Medical,Medical - Biomedical and Genetics,15,28,23,15,3429.9999999999995,6750.0,10200.0,3450.0,15375.0,11820.0,14646.0,22591.8,24534.18,24728.42,24747.84,24749.78
2,SYY,Consumer Staples,Food - Miscellaneous,2,30,179,25,3040.0,3845.0,8935.0,5090.0,16570.0,16205.0,42630.0,366912.0,444600.0,444600.0,444600.0,444600.0
2,T,Computer and Technology,Wireless National,1,30,2199,35,3002.0,3784.0,8500.0,4716.0,15574.0,16322.0,25489.9,73590.8,162371.65,632228.26,715070.33,723354.53
3,TAC,Utilities,Utility - Electric Power,4,28,13,10,3100.0,4200.0,14202.0,10002.0,29205.0,49200.0,75750.0,99150.0,104415.0,104941.5,104994.15,104999.42
2,TAL,Consumer Discretionary,Schools,2,30,210,25,3009.0,3678.75,7000.0,3321.25,11981.875,11107.5,17880.3,33750.0,469776.0,532977.6,539297.76,539929.78
3,TALK,Medical,Medical Info Systems,2,30,11,10,3475.0,3920.0,4675.0,755.0,5807.5,5000.0,5500.0,5900.0,5990.0,5999.0,5999.9,5999.99
3,TALO,Oils-Energy,Oil and Gas - Exploration and Production - United States,7,21,3,5,3200.0,3233.5,4431.0,1197.5,6227.25,5129.4,5362.2,5548.44,5590.34,5594.53,5594.95,5595.0
2,TAP,Consumer Staples,Beverages - Alcohol,2,30,154,20,3010.0,3516.25,8154.5,4638.25,15111.875,14315.7,20586.5,65182.84,124672.5,133967.25,134896.72,134989.67
3,TARA,Medical,Medical - Drugs,11,27,17,10,3025.0000000000005,3500.0,5775.0,2275.0,9187.5,7200.0,9932.0,12914.4,13585.44,13652.54,13659.25,13659.93
2,TARS,Medical,Medical - Biomedical and Genetics,1,30,64,20,3025.0,3737.5,8160.0,4422.5,14793.75,22387.5,69150.0,219330.0,224433.0,224943.3,224994.33,224999.43
3,TASK,Computer and Technology,Computers - IT Services,22,30,20,15,3483.0,4430.0,12727.5,8297.5,25173.75,18750.0,30003.0,30048.6,30058.86,30059.89,30059.99,30060.0
3,TBBB,Consumer Staples,Consumer Products - Staples,18,28,11,10,4500.0,6960.0,8100.0,1140.0,9810.0,9000.0,13940.0,17892.0,18781.2,18870.12,18879.01,18879.9
3,TBBK,Finance,Banks - Northeast,6,29,34,15,3200.0,5368.0,22000.0,16632.0,46948.0,24400.0,50331.25,52785.0,52785.0,52785.0,52785.0,52785.0
3,TBCH,Computer and Technology,Computer - Peripheral Equipment,6,30,33,15,3029.9999999999995,3488.0,6650.0,3162.0,11393.0,20596.0,32656.0,38036.8,39047.68,39148.77,39158.88,39159.89
3,TBLA,Computer and Technology,Computers - IT Services,25,25,1,0,4482.0,4482.0,4482.0,0.0,4482.0,4482.0,4482.0,4482.0,4482.0,4482.0,4482.0,4482.0
3,TBPH,Medical,Medical - Drugs,28,28,4,5,3250.0,3782.5,9977.5,6195.0,19270.0,14491.0,15995.5,17199.1,17469.91,17496.99,17499.7,17499.97
3,TCBI,Finance,Banks - Southwest,2,14,7,10,3125.0,4488.0,4656.0,168.0,4908.0,4833.6,4876.8,4911.36,4919.14,4919.91,4919.99,4920.0
3,TCMD,Medical,Medical - Instruments,24,24,1,0,7000.0,7000.0,7000.0,0.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0
2,TCOM,Consumer Discretionary,Leisure and Recreation Services,2,30,783,30,3025.0,3650.0,6805.0,3155.0,11537.5,11060.8,15934.0,35408.42,116897.4,169189.74,174418.97,174941.9
3,TCX,Computer and Technology,Internet - Content,16,30,3,5,4900.0,5200.0,22640.0,17440.0,48800.0,32924.0,36352.0,39094.4,39711.44,39773.14,39779.31,39779.93
2,TD,Finance,Banks - Foreign,3,30,99,20,3010.0,3609.5,6612.5,3003.0,11117.0,10093.0,14908.5,23272.2,46301.22,48604.12,48834.41,48857.44
2,TDC,Computer and Technology,Computer- Storage Devices,10,24,141,20,3040.0,3700.0,5780.0,2080.0,8900.0,7030.0,9821.0,17272.0,97050.8,108615.08,109771.51,109887.15
2,TDG,Aerospace,Aerospace - Defense Equipment,1,30,1527,30,3002.0,3976.5,11510.0,7533.5,22810.25,19092.8,24705.9,57180.2,223981.04,245000.0,245000.0,245000.0
2,TDOC,Medical,Medical Services,1,30,743,30,3003.0,3600.0,6354.0,2754.0,10485.0,9942.6,13008.0,30515.0,55134.16,55481.42,55516.14,55519.61
2,TDS,Utilities,Wireline - National,9,30,62,20,3120.0000000000005,3525.0,7368.75,3843.75,13134.375,30229.5,65522.7,458100.0,891810.0,935181.0,939518.1,939951.81
3,TDUP,Consumer Staples,Consumer Products - Staples,7,30,38,15,3175.0,3943.75,9187.5,5243.75,17053.125,12830.0,28761.75,81348.75,86884.88,87438.49,87493.85,87499.38
2,TDW,Oils-Energy,Oil and Gas - Integrated - United States,2,30,204,25,3010.0,3799.0,8718.75,4919.75,16098.375,17184.0,24438.7,82729.08,295949.79,338348.98,342588.9,343012.89
3,TDY,Aerospace,Aerospace - Defense Equipment,11,29,37,15,3150.0,3150.0,6400.0,3250.0,11275.0,14934.4,22600.0,44577.6,52463.76,53252.38,53331.24,53339.12
2,TEAM,Computer and Technology,Internet - Software,1,30,6986,40,3002.0000000000005,3825.0,8320.0,4495.0,15062.5,15617.0,23760.0,60160.0,268896.6,1311585.0,1556758.5,1581275.85
3,TECH,Medical,Medical - Biomedical and Genetics,8,30,27,15,3040.0,3567.5,7020.0,3452.5,12198.75,10104.0,16128.0,30765.0,34801.5,35205.15,35245.52,35249.55
2,TECK,Basic Materials,Mining - Miscellaneous,1,30,1222,30,3008.0,3900.0,7947.0,4047.0,14017.5,21249.3,61467.75,120606.85,173273.85,315777.19,333527.72,335302.77
3,TECX,Medical,Medical - Biomedical and Genetics,23,23,8,10,3079.9999999999995,3301.25,8250.0,4948.75,15673.125,11175.0,11175.0,11175.0,11175.0,11175.0,11175.0,11175.0
2,TEL,Computer and Technology,Electronics - Miscellaneous Components,8,30,179,25,3003.0,3502.0,5535.5,2033.5,8585.75,8904.0,12028.5,30712.0,56237.77,60969.28,61442.43,61489.74
2,TEM,Medical,Medical Info Systems,1,30,16724,40,3003.0,3750.0,8550.0,4800.0,15750.0,16148.8,24488.0,60244.7,209056.85,446969.1,644674.49,658170.45
3,TEN,Transportation,Transportation - Shipping,7,30,33,15,3240.0,4000.0,7200.0,3200.0,12000.0,23791.0,23920.0,43354.4,51585.44,52408.54,52490.85,52499.09
3,TENB,Computer and Technology,Internet - Software,8,30,26,15,3250.0,4968.75,9165.0,4196.25,15459.375,26880.0,57885.0,123795.0,141979.5,143797.95,143979.8,143997.98
2,TER,Computer and Technology,Electronics - Miscellaneous Products,1,30,880,30,3010.0,3900.0,9027.0,5127.0,16717.5,15963.0,27475.2,78012.0,609024.48,1126975.85,1178770.98,1183950.5
2,TERN,Medical,Medical - Biomedical and Genetics,2,29,136,20,3010.0,3743.75,6118.75,2375.0,9681.25,10250.0,16068.0,26570.25,29588.25,29958.83,29995.88,29999.59
2,TEVA,Medical,Medical - Generic Drugs,1,30,1087,30,3003.0,3700.0,8000.0,4300.0,14450.0,18322.0,45345.4,174140.0,1625820.0,1766961.42,1776496.54,1777450.05
3,TEX,Industrial Products,Manufacturing - Construction and Mining,9,30,27,15,3350.0,4510.0,11875.0,7365.0,22922.5,40755.8,58347.0,152188.0,181718.8,184671.88,184967.19,184996.72
2,TFC,Finance,Banks - Major Regional,1,30,873,30,3003.0,3710.0,8832.0,5122.0,16515.0,18384.2,32322.0,83334.24,299541.12,677846.11,715676.61,719459.66
3,TFII,Transportation,Transportation - Services,2,30,29,15,3096.0,3420.0,5175.0,1755.0,7807.5,8799.6,10525.2,32115.6,39418.56,40148.86,40221.89,40229.19
3,TFIN,Finance,Financial - Miscellaneous Services,2,30,5,5,3225.0,3750.0,6500.0,2750.0,10625.0,36200.0,46100.0,54020.0,55802.0,55980.2,55998.02,55999.8
3,TFX,Medical,Medical - Instruments,11,25,22,15,3040.0,3450.0,5527.5,2077.5,8643.75,18180.0,18320.0,37422.2,41992.22,42449.22,42494.92,42499.49
3,TGI,Aerospace,Aerospace - Defense Equipment,4,30,11,10,3350.0,3950.0,5825.0,1875.0,8637.5,6450.0,7215.0,7827.0,7964.7,7978.47,7979.85,7979.98
3,TGLS,Retail-Wholesale,Building Products - Retail,2,28,13,10,3213.0000000000005,4925.0,21000.0,16075.0,45112.5,32280.0,46404.0,59968.8,63020.88,63326.09,63356.61,63359.66
3,TGNA,Consumer Discretionary,Broadcast Radio and Television,21,30,6,10,3120.0000000000005,3256.25,4127.5,871.25,5434.375,5941.0,6826.5,7534.9,7694.29,7710.23,7711.82,7711.98
3,TGS,Oils-Energy,Oil and Gas - Production and Pipelines,2,29,4,5,3200.0,3215.0,67500.0,64285.0,163927.5,81000.0,85500.0,89100.0,89910.0,89991.0,89999.1,89999.91
1,TGT,Retail-Wholesale,Retail - Discount Stores,1,30,18786,45,3002.0,3782.0,8274.0,4492.0,15012.0,14630.0,22000.0,58828.8,329510.67,724406.39,1146481.46,1216423.65
2,TGTX,Medical,Medical - Biomedical and Genetics,1,30,1732,30,3010.0,3840.0,8000.0,4160.0,14240.0,13123.5,17500.0,31845.0,78874.1,186824.5,203182.45,204818.24
3,TH,Consumer Discretionary,Leisure and Recreation Services,18,30,24,15,3080.0,3875.0,10020.0,6145.0,19237.5,12450.0,14762.0,20675.5,22155.55,22303.56,22318.36,22319.84
2,THC,Medical,Medical - Hospital,2,30,1686,30,3010.0,3760.0,8160.0,4400.0,14760.0,14450.0,26277.5,59872.5,171157.5,272111.5,290461.15,292296.12
3,THFF,Finance,Banks - Midwest,29,29,1,0,3304.0,3304.0,3304.0,0.0,3304.0,3304.0,3304.0,3304.0,3304.0,3304.0,3304.0,3304.0
2,THO,Construction,Building Products - Mobile Homes and RV Builders,2,30,291,25,3011.9999999999995,3839.0,9410.0,5571.0,17766.5,16500.0,28360.0,176680.0,440210.8,462521.08,464752.11,464975.21
3,THR,Computer and Technology,Instruments - Control,22,22,1,0,8000.0,8000.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0
3,THRM,Auto-Tires-Trucks,Automotive - Original Equipment,30,30,1,0,3079.9999999999995,3080.0,3080.0,0.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0
3,THRY,Computer and Technology,Internet - Software,24,24,5,5,4275.0,4900.0,10050.0,5150.0,17775.0,10752.0,10986.0,11173.2,11215.32,11219.53,11219.95,11220.0
3,THS,Consumer Staples,Food - Miscellaneous,4,28,20,15,3100.0,3600.0,19000.0,15400.0,42100.0,45500.0,68750.0,353750.0,417875.0,424287.5,424928.75,424992.87
3,THTX,Medical,Medical - Biomedical and Genetics,2,30,4,5,3200.0,3387.5,4818.75,1431.25,6965.625,5347.5,5523.75,5664.75,5696.48,5699.65,5699.96,5700.0
3,TIGO,Computer and Technology,Wireless Non-US ,16,23,4,5,3380.0000000000005,4332.5,5417.5,1085.0,7045.0,6169.0,6419.5,6619.9,6664.99,6669.5,6669.95,6669.99
2,TIGR,Finance,Financial - Investment Bank,1,30,4794,35,3002.0000000000005,3945.75,9240.0,5294.25,17181.375,16998.5,26956.15,69569.25,112291.14,148995.0,167208.3,169029.63
3,TILE,Consumer Discretionary,Textile - Home Furnishing,11,11,1,0,4000.0,4000.0,4000.0,0.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
3,TIPT,Finance,Insurance - Brokerage,9,29,40,15,3125.0,4855.0,14910.0,10055.0,29992.5,21410.4,27039.75,30517.25,30771.73,30797.17,30799.72,30799.97
3,TITN,Retail-Wholesale,Automotive - Retail and Whole Sales,25,30,12,10,3750.0,4375.0,13125.0,8750.0,26250.0,15000.0,17659.5,20259.9,20844.99,20903.5,20909.35,20909.93
3,TIXT,Computer and Technology,Internet - Software,17,17,1,0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
2,TJX,Retail-Wholesale,Retail - Discount Stores,1,30,1895,35,3002.0000000000005,3800.0,9626.5,5826.5,18366.25,20691.0,28644.0,84234.0,209804.2,648670.03,735187.0,743838.7
3,TKC,Computer and Technology,Wireless Non-US ,9,9,1,0,8466.000000000002,8466.0,8466.0,0.0,8466.0,8466.0,8466.0,8466.0,8466.0,8466.0,8466.0,8466.0
2,TKO,Consumer Discretionary,Film and Television Production and Distribution,1,30,2011,35,3002.9999999999995,3680.0,7960.0,4280.0,14380.0,14400.0,30262.0,206084.0,962139.92,1592321.08,1689232.11,1698923.21
3,TKR,Computer and Technology,Electronics - Miscellaneous Products,8,29,40,15,3079.9999999999995,3216.25,4907.5,1691.25,7444.375,7935.0,15808.5,120328.8,147032.88,149703.29,149970.33,149997.03
2,TLN,Oils-Energy,Alternative Energy - Other,1,30,4032,35,3003.0,4080.0,11250.0,7170.0,22005.0,22800.0,34844.5,169367.6,661769.61,900918.54,945091.85,949509.19
2,TLRY,Medical,Medical - Products,2,30,271,25,3011.9999999999995,3537.0,5922.0,2385.0,9499.5,8500.0,10985.5,21659.1,24762.27,25515.33,25590.63,25598.16
3,TLS,Computer and Technology,Computers - IT Services,7,7,1,0,3750.0,3750.0,3750.0,0.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0
2,TM,Auto-Tires-Trucks,Automotive - Foreign,1,30,372,25,3010.0,3600.0,7275.75,3675.75,12789.375,11078.0,18825.0,42949.0,185315.83,227122.78,231303.48,231721.55
2,TMC,Basic Materials,Mining - Miscellaneous,2,30,252,25,3020.0000000000005,3893.75,7940.0,4046.25,14009.375,13074.6,20365.2,52924.5,63534.14,63953.41,63995.34,63999.53
2,TMDX,Medical,Medical - Instruments,1,30,2652,35,3010.0,3800.0,7800.0,4000.0,13800.0,14250.0,22654.0,79820.1,498334.5,824094.0,838409.4,839840.94
2,TME,Consumer Discretionary,Media Conglomerates,3,30,181,25,3015.0,3900.0,9690.0,5790.0,18375.0,16835.0,30150.0,104980.0,159740.0,159740.0,159740.0,159740.0
3,TMHC,Construction,Building Products - Home Builders,10,29,10,10,3300.0,3637.5,4267.5,630.0,5212.5,6306.0,7953.0,9270.6,9567.06,9596.71,9599.67,9599.97
2,TMO,Medical,Medical - Instruments,1,30,3837,35,3004.0,3788.0,8100.0,4312.0,14568.0,14248.0,22142.8,70400.0,327306.61,742691.91,866269.19,878626.92
3,TMP,Finance,Banks - Northeast,3,3,1,0,3500.0,3500.0,3500.0,0.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
2,TMUS,Computer and Technology,Wireless National,1,30,3923,35,3006.0,3708.0,7840.0,4132.0,14038.0,14424.0,22640.4,66912.0,236781.47,1326636.53,1834001.15,1884737.62
2,TNDM,Medical,Medical - Instruments,8,30,82,20,3150.0,4087.5,8862.5,4775.0,16025.0,27875.0,61766.25,276850.0,360685.0,369068.5,369906.85,369990.68
3,TNET,Business Services,Outsourcing,11,23,45,15,3010.0,3780.0,8820.0,5040.0,16380.0,12288.0,12600.0,43320.0,52032.0,52903.2,52990.32,52999.03
3,TNGX,Medical,Medical - Biomedical and Genetics,3,11,7,10,3400.0,3560.0,4810.0,1250.0,6685.0,10200.0,14100.0,17220.0,17922.0,17992.2,17999.22,17999.92
2,TNK,Transportation,Transportation - Shipping,6,30,103,20,3034.0,3862.5,9070.0,5207.5,16881.25,14801.0,20900.0,53284.56,74186.64,76268.66,76476.87,76497.69
3,TNL,Consumer Discretionary,Leisure and Recreation Services,10,29,26,15,3200.0,3757.5,10706.0,6948.5,21128.75,25687.5,33975.0,34068.75,34096.88,34099.69,34099.97,34100.0
3,TNYA,Medical,Medical - Biomedical and Genetics,10,30,9,10,3160.0,3600.0,6200.0,2600.0,10100.0,8269.0,10247.0,11829.4,12185.44,12221.04,12224.6,12224.96
2,TOL,Construction,Building Products - Home Builders,1,30,1356,30,3010.0,3700.0,7800.0,4100.0,13950.0,13737.5,21165.0,49715.0,191119.57,225120.93,228333.09,228654.31
2,TOST,Computer and Technology,Internet - Software,1,30,1859,35,3002.0,3800.0,8372.0,4572.0,15230.0,15000.0,23004.0,48340.0,91366.4,173037.8,182903.78,183890.38
3,TPB,Consumer Staples,Tobacco,10,29,36,15,3300.0,3622.5,18402.5,14780.0,40572.5,31100.0,41260.0,77912.75,90208.78,91438.38,91561.34,91573.63
3,TPC,Construction,Building Products - Heavy Construction,3,29,28,15,3120.0000000000005,3950.0,6335.0,2385.0,9912.5,8800.0,10260.5,11605.86,11917.39,11948.54,11951.65,11951.97
3,TPG,Finance,Financial - Investment Management,9,29,35,15,3200.0,3605.0,10347.5,6742.5,20461.25,23010.0,28707.0,36489.8,38640.98,38856.1,38877.61,38879.76
