security,option_ticker,trade_date,option_type,expiration,option_condition_name,option_strike_price,option_size,security_iqr_size,n_range,security_n_size,option_price,option_trade_value,option_trade_value_bin,security_iqr_trade_value,security_n_trade_value,stock_min_date,stock_max_date,highest_price_in_period,lowest_price_in_period,expiration_high,expiration_low,expiration_close,itm_otm_category
USB,O:USB250411P00035500,2025-04-08,P,2025-04-11,Multi Leg floor trade,35.5,638,410.0,0.985,2704.35,0.35,22330.0,4,13128.125,52738.01,2025-04-09,2025-04-11,39.85,35.49,37.965,36.48,37.86,3P. Option Temp ITM
USB,O:USB250417P00043000,2025-03-27,P,2025-04-17,Automatic Execution,43.0,70,410.0,0.985,2704.35,1.21,8470.0,9,13128.125,52738.01,2025-03-28,2025-04-17,43.43,35.18,38.682,37.8,38.2,1P. Option Close ITM
USB,O:USB250417P00038000,2025-04-15,P,2025-04-17,Multi Leg Auction,38.0,532,410.0,0.985,2704.35,0.5,26600.0,3,13128.125,52738.01,2025-04-16,2025-04-17,39.15,37.43,38.682,37.8,38.2,2P. Option Close Temp ITM
USB,O:USB250417P00035500,2025-04-08,P,2025-04-17,Automatic Execution,35.5,88,410.0,0.985,2704.35,1.69,13992.0,5,13128.125,52738.01,2025-04-09,2025-04-17,39.85,35.49,38.682,37.8,38.2,3P. Option Temp ITM
USB,O:USB250417P00037500,2025-04-15,P,2025-04-17,Multi Leg auto-electronic trade,37.5,1063,410.0,0.985,2704.35,0.32,34016.0,2,13128.125,52738.01,2025-04-16,2025-04-17,39.15,37.43,38.682,37.8,38.2,3P. Option Temp ITM
USB,O:USB250417C00045000,2025-03-25,C,2025-04-17,Single Leg Auction Non ISO,45.0,156,410.0,0.985,2704.35,0.61,9516.0,8,13128.125,52738.01,2025-03-26,2025-04-17,44.455,35.18,38.682,37.8,38.2,4C. Option Stay OTM
USB,O:USB250417C00046000,2025-03-26,C,2025-04-17,Single Leg Floor Trade,46.0,200,410.0,0.985,2704.35,0.41,8200.0,9,13128.125,52738.01,2025-03-27,2025-04-17,43.9,35.18,38.682,37.8,38.2,4C. Option Stay OTM
USB,O:USB250417C00046000,2025-03-26,C,2025-04-17,Automatic Execution,46.0,196,410.0,0.985,2704.35,0.41,8036.0,10,13128.125,52738.01,2025-03-27,2025-04-17,43.9,35.18,38.682,37.8,38.2,4C. Option Stay OTM
USB,O:USB250417C00044000,2025-03-28,C,2025-04-17,Multi Leg floor trade,44.0,576,410.0,0.985,2704.35,0.53,30528.0,3,13128.125,52738.01,2025-03-31,2025-04-17,43.07,35.18,38.682,37.8,38.2,4C. Option Stay OTM
USB,O:USB250417C00044000,2025-03-28,C,2025-04-17,Automatic Execution,44.0,123,410.0,0.985,2704.35,0.64,7872.0,10,13128.125,52738.01,2025-03-31,2025-04-17,43.07,35.18,38.682,37.8,38.2,4C. Option Stay OTM
USB,O:USB250417C00044000,2025-04-01,C,2025-04-17,Multi Leg auto-electronic trade,44.0,497,410.0,0.985,2704.35,0.42,20874.0,4,13128.125,52738.01,2025-04-02,2025-04-17,43.07,35.18,38.682,37.8,38.2,4C. Option Stay OTM
USB,O:USB250417C00042500,2025-04-04,C,2025-04-17,Automatic Execution,42.5,897,410.0,0.985,2704.35,0.2,17940.0,4,13128.125,52738.01,2025-04-07,2025-04-17,39.85,35.18,38.682,37.8,38.2,4C. Option Stay OTM
USB,O:USB250417C00042500,2025-04-04,C,2025-04-17,Intermarket Sweep Order,42.5,460,410.0,0.985,2704.35,0.22,10120.0,8,13128.125,52738.01,2025-04-07,2025-04-17,39.85,35.18,38.682,37.8,38.2,4C. Option Stay OTM
USB,O:USB250417P00035000,2025-04-09,P,2025-04-17,Automatic Execution,35.0,120,410.0,0.985,2704.35,1.49,17880.0,5,13128.125,52738.01,2025-04-10,2025-04-17,39.38,36.36,38.682,37.8,38.2,4P. Option Stay OTM
USB,O:USB250417P00034000,2025-04-09,P,2025-04-17,Automatic Execution,34.0,100,410.0,0.985,2704.35,1.0,10000.0,8,13128.125,52738.01,2025-04-10,2025-04-17,39.38,36.36,38.682,37.8,38.2,4P. Option Stay OTM
USB,O:USB250425C00039500,2025-04-15,C,2025-04-25,Automatic Execution,39.5,300,410.0,0.985,2704.35,1.2,36000.0,2,13128.125,52738.01,2025-04-16,2025-04-25,41.15,37.245,40.1263,39.65,39.92,1C. Option Close ITM
USB,O:USB250502P00036000,2025-04-11,P,2025-05-02,Automatic Execution,36.0,200,410.0,0.985,2704.35,1.27,25400.0,3,13128.125,52738.01,2025-04-14,2025-05-02,41.6,37.245,41.6,40.75,41.47,4P. Option Stay OTM
USB,O:USB250516C00040000,2025-04-17,C,2025-05-16,Automatic Execution,40.0,403,410.0,0.985,2704.35,0.8,32240.0,3,13128.125,52738.01,2025-04-21,2025-05-16,44.995,37.245,44.995,44.295,44.92,1C. Option Close ITM
USB,O:USB250516C00042500,2025-04-17,C,2025-05-16,Single Leg Auction Non ISO,42.5,778,410.0,0.985,2704.35,0.16,12448.0,6,13128.125,52738.01,2025-04-21,2025-05-16,44.995,37.245,44.995,44.295,44.92,1C. Option Close ITM
USB,O:USB250516P00039000,2025-04-24,P,2025-05-16,Single Leg Auction Non ISO,39.0,100,410.0,0.985,2704.35,0.76,7600.0,10,13128.125,52738.01,2025-04-25,2025-05-16,44.995,39.285,44.995,44.295,44.92,4P. Option Stay OTM
USB,O:USB250613P00043000,2025-06-05,P,2025-06-13,Multi Leg Auction,43.0,1291,410.0,0.985,2704.35,0.32,41312.0,2,13128.125,52738.01,2025-06-06,2025-06-10,45.405,44.26,,,,4P. Option Stay OTM
USB,O:USB250620C00044000,2025-05-22,C,2025-06-20,Multi Leg auto-electronic trade,44.0,120,410.0,0.985,2704.35,0.7,8400.0,9,13128.125,52738.01,2025-05-23,2025-06-10,45.405,42.21,,,,3C. Option Temp ITM
USB,O:USB250620C00044000,2025-05-28,C,2025-06-20,Multi Leg auto-electronic trade,44.0,250,410.0,0.985,2704.35,0.84,21000.0,4,13128.125,52738.01,2025-05-29,2025-06-10,45.405,42.775,,,,3C. Option Temp ITM
USB,O:USB250620P00039000,2025-06-05,P,2025-06-20,Multi Leg Auction,39.0,1291,410.0,0.985,2704.35,0.06,7746.0,10,13128.125,52738.01,2025-06-06,2025-06-10,45.405,44.26,,,,4P. Option Stay OTM
USB,O:USB250620P00044000,2025-06-10,P,2025-06-20,Automatic Execution,44.0,326,410.0,0.985,2704.35,0.27,8802.0,9,13128.125,52738.01,,,,,,,,4P. Option Stay OTM
USB,O:USB250627C00044000,2025-05-28,C,2025-06-27,Multi Leg auto-electronic trade,44.0,250,410.0,0.985,2704.35,1.08,27000.0,3,13128.125,52738.01,2025-05-29,2025-06-10,45.405,42.775,,,,3C. Option Temp ITM
USB,O:USB250627P00042000,2025-06-04,P,2025-06-27,Automatic Execution,42.0,600,410.0,0.985,2704.35,0.23,13800.0,5,13128.125,52738.01,2025-06-05,2025-06-10,45.405,43.49,,,,4P. Option Stay OTM
VLY,O:VLY241018P00009000,2024-09-19,P,2024-10-18,Automatic Execution,9.0,1645,1137.0,0.985,10392.53,0.3,49350.0,2,18105.0,164400.75,2024-09-20,2024-10-18,9.61,8.57,9.52,9.36,9.38,3P. Option Temp ITM
VLY,O:VLY241018P00009000,2024-09-19,P,2024-10-18,Multi Leg auto-electronic trade,9.0,570,1137.0,0.985,10392.53,0.33,18810.0,4,18105.0,164400.75,2024-09-20,2024-10-18,9.61,8.57,9.52,9.36,9.38,3P. Option Temp ITM
VLY,O:VLY241018C00010000,2024-09-19,C,2024-10-18,Multi Leg floor trade,10.0,15000,1137.0,0.985,10392.53,0.15,225000.0,1,18105.0,164400.75,2024-09-20,2024-10-18,9.61,8.57,9.52,9.36,9.38,4C. Option Stay OTM
VLY,O:VLY241018C00010000,2024-09-19,C,2024-10-18,Automatic Execution,10.0,834,1137.0,0.985,10392.53,0.25,20850.0,3,18105.0,164400.75,2024-09-20,2024-10-18,9.61,8.57,9.52,9.36,9.38,4C. Option Stay OTM
VLY,O:VLY241018C00010000,2024-09-19,C,2024-10-18,Multi Leg auto-electronic trade,10.0,570,1137.0,0.985,10392.53,0.2,11400.0,5,18105.0,164400.75,2024-09-20,2024-10-18,9.61,8.57,9.52,9.36,9.38,4C. Option Stay OTM
WAL,O:WAL240920C00085000,2024-08-23,C,2024-09-20,Automatic Execution,85.0,54,99.5,0.985,300.0,1.65,8910.0,10,14650.0,28858.95,2024-08-26,2024-09-20,88.92,77.26,88.41,86.29,87.69,1C. Option Close ITM
WAL,O:WAL241018P00090000,2024-10-17,P,2024-10-18,Single Leg Floor Trade,90.0,129,99.5,0.985,300.0,1.2,15480.0,4,14650.0,28858.95,2024-10-18,2024-10-18,88.75,85.37,88.75,85.37,85.53,1P. Option Close ITM
WAL,O:WAL241018C00087500,2024-10-07,C,2024-10-18,Automatic Execution,87.5,135,99.5,0.985,300.0,1.7,22950.0,3,14650.0,28858.95,2024-10-08,2024-10-18,94.28,83.26,88.75,85.37,85.53,2C. Option Close Temp ITM
WAL,O:WAL241018C00090000,2024-10-01,C,2024-10-18,Single Leg Auction Non ISO,90.0,99,99.5,0.985,300.0,1.14,11286.0,7,14650.0,28858.95,2024-10-02,2024-10-18,94.28,81.8,88.75,85.37,85.53,3C. Option Temp ITM
WAL,O:WAL241018C00090000,2024-10-04,C,2024-10-18,Automatic Execution,90.0,343,99.5,0.985,300.0,0.85,29155.0,2,14650.0,28858.95,2024-10-07,2024-10-18,94.28,83.26,88.75,85.37,85.53,3C. Option Temp ITM
WAL,O:WAL241018C00090000,2024-10-14,C,2024-10-18,Automatic Execution,90.0,100,99.5,0.985,300.0,2.6,26000.0,2,14650.0,28858.95,2024-10-15,2024-10-18,94.28,85.37,88.75,85.37,85.53,3C. Option Temp ITM
WAL,O:WAL241018C00095000,2024-10-16,C,2024-10-18,Automatic Execution,95.0,88,99.5,0.985,300.0,1.6,14080.0,5,14650.0,28858.95,2024-10-17,2024-10-18,94.28,85.37,88.75,85.37,85.53,4C. Option Stay OTM
WAL,O:WAL241018C00095000,2024-10-17,C,2024-10-18,Multi Leg auto-electronic trade,95.0,40,99.5,0.985,300.0,2.19,8760.0,10,14650.0,28858.95,2024-10-18,2024-10-18,88.75,85.37,88.75,85.37,85.53,4C. Option Stay OTM
WAL,O:WAL241018P00072500,2024-10-09,P,2024-10-18,Multi Leg floor trade,72.5,429,99.5,0.985,300.0,0.21,9009.0,10,14650.0,28858.95,2024-10-10,2024-10-18,94.28,84.98,88.75,85.37,85.53,4P. Option Stay OTM
WAL,O:WAL241115C00085000,2024-10-21,C,2024-11-15,Automatic Execution,85.0,62,99.5,0.985,300.0,2.1,13020.0,6,14650.0,28858.95,2024-10-22,2024-11-15,96.45,80.66,91.8,88.889,90.38,1C. Option Close ITM
WAL,O:WAL241115C00087500,2024-10-28,C,2024-11-15,Automatic Execution,87.5,60,99.5,0.985,300.0,2.45,14700.0,5,14650.0,28858.95,2024-10-29,2024-11-15,96.45,80.88,91.8,88.889,90.38,1C. Option Close ITM
WAL,O:WAL241115C00087500,2024-10-31,C,2024-11-15,Automatic Execution,87.5,50,99.5,0.985,300.0,1.75,8750.0,10,14650.0,28858.95,2024-11-01,2024-11-15,96.45,80.88,91.8,88.889,90.38,1C. Option Close ITM
WAL,O:WAL241115C00085000,2024-11-04,C,2024-11-15,Automatic Execution,85.0,50,99.5,0.985,300.0,1.95,9750.0,9,14650.0,28858.95,2024-11-05,2024-11-15,96.45,82.585,91.8,88.889,90.38,1C. Option Close ITM
WAL,O:WAL241115P00090000,2024-10-16,P,2024-11-15,Automatic Execution,90.0,25,99.5,0.985,300.0,4.1,10250.0,9,14650.0,28858.95,2024-10-17,2024-11-15,96.45,80.28,91.8,88.889,90.38,2P. Option Close Temp ITM
WAL,O:WAL241115C00095000,2024-10-16,C,2024-11-15,Multi Leg auto-electronic trade,95.0,88,99.5,0.985,300.0,3.86,33968.0,1,14650.0,28858.95,2024-10-17,2024-11-15,96.45,80.28,91.8,88.889,90.38,3C. Option Temp ITM
WAL,O:WAL241115C00095000,2024-10-16,C,2024-11-15,Multi Leg Auction,95.0,50,99.5,0.985,300.0,3.54,17700.0,4,14650.0,28858.95,2024-10-17,2024-11-15,96.45,80.28,91.8,88.889,90.38,3C. Option Temp ITM
WAL,O:WAL241115C00095000,2024-10-17,C,2024-11-15,Multi Leg auto-electronic trade,95.0,60,99.5,0.985,300.0,4.7,28200.0,2,14650.0,28858.95,2024-10-18,2024-11-15,96.45,80.28,91.8,88.889,90.38,3C. Option Temp ITM
WAL,O:WAL241115C00095000,2024-10-17,C,2024-11-15,Automatic Execution,95.0,50,99.5,0.985,300.0,4.6,23000.0,2,14650.0,28858.95,2024-10-18,2024-11-15,96.45,80.28,91.8,88.889,90.38,3C. Option Temp ITM
WAL,O:WAL241115C00095000,2024-10-17,C,2024-11-15,Multi Leg floor trade,95.0,40,99.5,0.985,300.0,4.8,19200.0,3,14650.0,28858.95,2024-10-18,2024-11-15,96.45,80.28,91.8,88.889,90.38,3C. Option Temp ITM
WAL,O:WAL241115C00095000,2024-10-17,C,2024-11-15,Multi Leg Auction,95.0,40,99.5,0.985,300.0,4.71,18840.0,3,14650.0,28858.95,2024-10-18,2024-11-15,96.45,80.28,91.8,88.889,90.38,3C. Option Temp ITM
WAL,O:WAL241115P00082500,2024-10-30,P,2024-11-15,Automatic Execution,82.5,58,99.5,0.985,300.0,2.7,14500.0,5,14650.0,28858.95,2024-10-31,2024-11-15,96.45,80.88,91.8,88.889,90.38,3P. Option Temp ITM
WAL,O:WAL241115P00082500,2024-10-31,P,2024-11-15,Automatic Execution,82.5,50,99.5,0.985,300.0,3.0,15000.0,5,14650.0,28858.95,2024-11-01,2024-11-15,96.45,80.88,91.8,88.889,90.38,3P. Option Temp ITM
WAL,O:WAL241115C00100000,2024-10-16,C,2024-11-15,Multi Leg auto-electronic trade,100.0,88,99.5,0.985,300.0,2.12,18656.0,3,14650.0,28858.95,2024-10-17,2024-11-15,96.45,80.28,91.8,88.889,90.38,4C. Option Stay OTM
WAL,O:WAL241115C00100000,2024-10-16,C,2024-11-15,Automatic Execution,100.0,72,99.5,0.985,300.0,1.9,13680.0,5,14650.0,28858.95,2024-10-17,2024-11-15,96.45,80.28,91.8,88.889,90.38,4C. Option Stay OTM
WAL,O:WAL241115C00100000,2024-10-17,C,2024-11-15,Automatic Execution,100.0,80,99.5,0.985,300.0,2.3,18400.0,3,14650.0,28858.95,2024-10-18,2024-11-15,96.45,80.28,91.8,88.889,90.38,4C. Option Stay OTM
WAL,O:WAL241115C00105000,2024-10-17,C,2024-11-15,Multi Leg floor trade,105.0,110,99.5,0.985,300.0,1.4,15400.0,5,14650.0,28858.95,2024-10-18,2024-11-15,96.45,80.28,91.8,88.889,90.38,4C. Option Stay OTM
WAL,O:WAL241115C00100000,2024-10-17,C,2024-11-15,Multi Leg auto-electronic trade,100.0,34,99.5,0.985,300.0,2.71,9214.0,10,14650.0,28858.95,2024-10-18,2024-11-15,96.45,80.28,91.8,88.889,90.38,4C. Option Stay OTM
WAL,O:WAL241115P00080000,2024-10-30,P,2024-11-15,Automatic Execution,80.0,59,99.5,0.985,300.0,1.6,9440.0,9,14650.0,28858.95,2024-10-31,2024-11-15,96.45,80.88,91.8,88.889,90.38,4P. Option Stay OTM
WAL,O:WAL241115P00080000,2024-11-01,P,2024-11-15,Automatic Execution,80.0,40,99.5,0.985,300.0,2.05,8200.0,10,14650.0,28858.95,2024-11-04,2024-11-15,96.45,80.88,91.8,88.889,90.38,4P. Option Stay OTM
WAL,O:WAL241115P00082500,2024-11-05,P,2024-11-15,Automatic Execution,82.5,49,99.5,0.985,300.0,2.75,13475.0,6,14650.0,28858.95,2024-11-06,2024-11-15,96.45,88.889,91.8,88.889,90.38,4P. Option Stay OTM
WAL,O:WAL241115P00087500,2024-11-07,P,2024-11-15,Automatic Execution,87.5,104,99.5,0.985,300.0,1.2,12480.0,6,14650.0,28858.95,2024-11-08,2024-11-15,95.59,88.889,91.8,88.889,90.38,4P. Option Stay OTM
WAL,O:WAL241220C00100000,2024-11-25,C,2024-12-20,Automatic Execution,100.0,40,99.5,0.985,300.0,2.7,10800.0,8,14650.0,28858.95,2024-11-26,2024-12-20,95.91,82.01,85.43,82.01,84.62,4C. Option Stay OTM
WAL,O:WAL250117P00075000,2025-01-10,P,2025-01-17,Automatic Execution,75.0,138,99.5,0.985,300.0,0.95,13110.0,6,14650.0,28858.95,2025-01-13,2025-01-17,89.81,77.99,89.81,87.43,89.73,4P. Option Stay OTM
WAL,O:WAL250221P00087500,2025-01-27,P,2025-02-21,Automatic Execution,87.5,62,99.5,0.985,300.0,2.2,13640.0,6,14650.0,28858.95,2025-01-28,2025-02-21,94.4,83.9465,90.57,85.7101,87.04,1P. Option Close ITM
WAL,O:WAL250221C00092500,2025-02-06,C,2025-02-21,Automatic Execution,92.5,100,99.5,0.985,300.0,1.05,10500.0,8,14650.0,28858.95,2025-02-07,2025-02-21,93.81,85.5,90.57,85.7101,87.04,3C. Option Temp ITM
WAL,O:WAL250221P00085000,2025-01-27,P,2025-02-21,Automatic Execution,85.0,300,99.5,0.985,300.0,1.3,39000.0,1,14650.0,28858.95,2025-01-28,2025-02-21,94.4,83.9465,90.57,85.7101,87.04,3P. Option Temp ITM
WAL,O:WAL250221C00097500,2025-01-22,C,2025-02-21,Automatic Execution,97.5,100,99.5,0.985,300.0,2.1,21000.0,3,14650.0,28858.95,2025-01-23,2025-02-21,94.4,83.9465,90.57,85.7101,87.04,4C. Option Stay OTM
WAL,O:WAL250221C00095000,2025-01-23,C,2025-02-21,Automatic Execution,95.0,100,99.5,0.985,300.0,3.3,33000.0,2,14650.0,28858.95,2025-01-24,2025-02-21,94.4,83.9465,90.57,85.7101,87.04,4C. Option Stay OTM
WAL,O:WAL250221C00095000,2025-01-24,C,2025-02-21,Automatic Execution,95.0,32,99.5,0.985,300.0,3.3,10560.0,8,14650.0,28858.95,2025-01-27,2025-02-21,94.4,83.9465,90.57,85.7101,87.04,4C. Option Stay OTM
WAL,O:WAL250221C00097500,2025-01-27,C,2025-02-21,Automatic Execution,97.5,50,99.5,0.985,300.0,2.45,12250.0,7,14650.0,28858.95,2025-01-28,2025-02-21,94.4,83.9465,90.57,85.7101,87.04,4C. Option Stay OTM
WAL,O:WAL250221P00085000,2025-02-14,P,2025-02-21,Automatic Execution,85.0,300,99.5,0.985,300.0,0.4,12000.0,7,14650.0,28858.95,2025-02-18,2025-02-21,93.81,85.7101,90.57,85.7101,87.04,4P. Option Stay OTM
WAL,O:WAL250321P00077500,2025-02-27,P,2025-03-21,Single Leg Cross Non ISO,77.5,2999,99.5,0.985,300.0,0.5,149950.0,1,14650.0,28858.95,2025-02-28,2025-03-21,87.6822,71.58,77.84,75.24,77.44,1P. Option Close ITM
WAL,O:WAL250321P00072500,2025-03-07,P,2025-03-21,Automatic Execution,72.5,100,99.5,0.985,300.0,1.75,17500.0,4,14650.0,28858.95,2025-03-10,2025-03-21,78.34,71.58,77.84,75.24,77.44,3P. Option Temp ITM
WAL,O:WAL250321C00097500,2025-02-19,C,2025-03-21,Multi Leg auto-electronic trade,97.5,50,99.5,0.985,300.0,2.07,10350.0,8,14650.0,28858.95,2025-02-20,2025-03-21,92.6,71.58,77.84,75.24,77.44,4C. Option Stay OTM
WAL,O:WAL250321C00095000,2025-02-21,C,2025-03-21,Single Leg Auction Non ISO,95.0,100,99.5,0.985,300.0,1.08,10800.0,8,14650.0,28858.95,2025-02-24,2025-03-21,88.44,71.58,77.84,75.24,77.44,4C. Option Stay OTM
WAL,O:WAL250321C00087500,2025-03-04,C,2025-03-21,Automatic Execution,87.5,80,99.5,0.985,300.0,1.55,12400.0,6,14650.0,28858.95,2025-03-05,2025-03-21,81.79,71.58,77.84,75.24,77.44,4C. Option Stay OTM
WAL,O:WAL250321C00080000,2025-03-10,C,2025-03-21,Multi Leg auto-electronic trade,80.0,140,99.5,0.985,300.0,1.14,15960.0,4,14650.0,28858.95,2025-03-11,2025-03-21,78.34,71.58,77.84,75.24,77.44,4C. Option Stay OTM
WAL,O:WAL250321P00070000,2025-03-11,P,2025-03-21,Single Leg Auction Non ISO,70.0,100,99.5,0.985,300.0,1.2,12000.0,7,14650.0,28858.95,2025-03-12,2025-03-21,78.34,74.4,77.84,75.24,77.44,4P. Option Stay OTM
WAL,O:WAL250321P00070000,2025-03-11,P,2025-03-21,Automatic Execution,70.0,75,99.5,0.985,300.0,1.5,11250.0,7,14650.0,28858.95,2025-03-12,2025-03-21,78.34,74.4,77.84,75.24,77.44,4P. Option Stay OTM
WAL,O:WAL250321P00072500,2025-03-14,P,2025-03-21,Single Leg Cross Non ISO,72.5,2000,99.5,0.985,300.0,0.6,120000.0,1,14650.0,28858.95,2025-03-17,2025-03-21,78.34,74.805,77.84,75.24,77.44,4P. Option Stay OTM
WAL,O:WAL250417C00067500,2025-04-04,C,2025-04-17,Automatic Execution,67.5,300,99.5,0.985,300.0,1.2,36000.0,1,14650.0,28858.95,2025-04-07,2025-04-17,69.45,57.15,67.0335,65.59,66.32,3C. Option Temp ITM
WAL,O:WAL250417P00065000,2025-04-03,P,2025-04-17,Multi Leg auto-electronic trade,65.0,98,99.5,0.985,300.0,2.04,19894.0,3,14650.0,28858.95,2025-04-04,2025-04-17,69.45,57.05,67.0335,65.59,66.32,3P. Option Temp ITM
WAL,O:WAL250417C00082500,2025-03-19,C,2025-04-17,Automatic Execution,82.5,80,99.5,0.985,300.0,1.2,9600.0,9,14650.0,28858.95,2025-03-20,2025-04-17,81.94,57.05,67.0335,65.59,66.32,4C. Option Stay OTM
WAL,O:WAL250417C00082500,2025-04-01,C,2025-04-17,Multi Leg floor trade,82.5,213,99.5,0.985,300.0,0.6,12780.0,6,14650.0,28858.95,2025-04-02,2025-04-17,77.73,57.05,67.0335,65.59,66.32,4C. Option Stay OTM
WAL,O:WAL250417C00075000,2025-04-03,C,2025-04-17,Multi Leg Auction,75.0,211,99.5,0.985,300.0,0.72,15192.0,5,14650.0,28858.95,2025-04-04,2025-04-17,69.45,57.05,67.0335,65.59,66.32,4C. Option Stay OTM
WAL,O:WAL250417C00075000,2025-04-09,C,2025-04-17,Automatic Execution,75.0,295,99.5,0.985,300.0,0.55,16225.0,4,14650.0,28858.95,2025-04-10,2025-04-17,67.0335,60.01,67.0335,65.59,66.32,4C. Option Stay OTM
WAL,O:WAL250417P00055000,2025-04-04,P,2025-04-17,Single Leg Auction Non ISO,55.0,50,99.5,0.985,300.0,2.32,11136.0,8,14650.0,28858.95,2025-04-07,2025-04-17,69.45,57.15,67.0335,65.59,66.32,4P. Option Stay OTM
WAL,O:WAL250417P00055000,2025-04-09,P,2025-04-17,Automatic Execution,55.0,123,99.5,0.985,300.0,3.15,35670.0,1,14650.0,28858.95,2025-04-10,2025-04-17,67.0335,60.01,67.0335,65.59,66.32,4P. Option Stay OTM
WAL,O:WAL250417P00055000,2025-04-09,P,2025-04-17,Intermarket Sweep Order,55.0,90,99.5,0.985,300.0,2.95,24750.0,2,14650.0,28858.95,2025-04-10,2025-04-17,67.0335,60.01,67.0335,65.59,66.32,4P. Option Stay OTM
WAL,O:WAL250417P00060000,2025-04-11,P,2025-04-17,Single Leg Auction Non ISO,60.0,100,99.5,0.985,300.0,1.72,17200.0,4,14650.0,28858.95,2025-04-14,2025-04-17,67.0335,62.525,67.0335,65.59,66.32,4P. Option Stay OTM
WAL,O:WAL250417P00055000,2025-04-11,P,2025-04-17,Automatic Execution,55.0,150,99.5,0.985,300.0,0.7,10500.0,8,14650.0,28858.95,2025-04-14,2025-04-17,67.0335,62.525,67.0335,65.59,66.32,4P. Option Stay OTM
WAL,O:WAL250516C00075000,2025-04-21,C,2025-05-16,Single Leg Cross Non ISO,75.0,1500,99.5,0.985,300.0,0.65,97500.0,1,14650.0,28858.95,2025-04-22,2025-05-16,80.99,62.3795,79.03,77.5,78.13,1C. Option Close ITM
WAL,O:WAL250516C00075000,2025-04-21,C,2025-05-16,Automatic Execution,75.0,369,99.5,0.985,300.0,0.65,23985.0,2,14650.0,28858.95,2025-04-22,2025-05-16,80.99,62.3795,79.03,77.5,78.13,1C. Option Close ITM
WAL,O:WAL250516P00062500,2025-04-16,P,2025-05-16,Automatic Execution,62.5,50,99.5,0.985,300.0,3.6,18000.0,4,14650.0,28858.95,2025-04-17,2025-05-16,80.99,62.3795,79.03,77.5,78.13,3P. Option Temp ITM
WAL,O:WAL250516P00065000,2025-04-17,P,2025-05-16,Single Leg Auction Non ISO,65.0,23,99.5,0.985,300.0,4.1,9430.0,9,14650.0,28858.95,2025-04-21,2025-05-16,80.99,62.3795,79.03,77.5,78.13,3P. Option Temp ITM
WAL,O:WAL250516P00057500,2025-04-21,P,2025-05-16,Single Leg Floor Trade,57.5,50,99.5,0.985,300.0,1.85,9250.0,9,14650.0,28858.95,2025-04-22,2025-05-16,80.99,62.3795,79.03,77.5,78.13,4P. Option Stay OTM
WAL,O:WAL250516P00057500,2025-04-22,P,2025-05-16,Automatic Execution,57.5,70,99.5,0.985,300.0,1.6,11200.0,7,14650.0,28858.95,2025-04-23,2025-05-16,80.99,67.75,79.03,77.5,78.13,4P. Option Stay OTM
WAL,O:WAL250516P00067500,2025-04-24,P,2025-05-16,Automatic Execution,67.5,52,99.5,0.985,300.0,2.2,11440.0,7,14650.0,28858.95,2025-04-25,2025-05-16,80.99,67.91,79.03,77.5,78.13,4P. Option Stay OTM
WAL,O:WAL250516P00067500,2025-04-29,P,2025-05-16,Automatic Execution,67.5,80,99.5,0.985,300.0,1.25,10000.0,9,14650.0,28858.95,2025-04-30,2025-05-16,80.99,67.91,79.03,77.5,78.13,4P. Option Stay OTM
WBS,O:WBS241115P00050000,2024-11-05,P,2024-11-15,Automatic Execution,50.0,80,751.0,0.985,929.37,1.3,10400.0,7,18971.25,88096.44,2024-11-06,2024-11-15,61.12,55.44,60.21,58.78,60.07,4P. Option Stay OTM
WBS,O:WBS250117C00060000,2025-01-14,C,2025-01-17,Multi Leg floor trade against single leg(s),60.0,534,751.0,0.985,929.37,0.25,13350.0,6,18971.25,88096.44,2025-01-15,2025-01-17,60.44,57.21,60.44,57.56,59.67,2C. Option Close Temp ITM
WBS,O:WBS250117P00055000,2025-01-14,P,2025-01-17,Multi Leg floor trade against single leg(s),55.0,1069,751.0,0.985,929.37,1.2,128280.0,1,18971.25,88096.44,2025-01-15,2025-01-17,60.44,57.21,60.44,57.56,59.67,4P. Option Stay OTM
WBS,O:WBS250117P00055000,2025-01-15,P,2025-01-17,Multi Leg floor trade,55.0,748,751.0,0.985,929.37,0.48,35904.0,2,18971.25,88096.44,2025-01-16,2025-01-17,60.44,57.21,60.44,57.56,59.67,4P. Option Stay OTM
WBS,O:WBS250117P00055000,2025-01-16,P,2025-01-17,Multi Leg floor trade,55.0,400,751.0,0.985,929.37,0.4,16000.0,4,18971.25,88096.44,2025-01-17,2025-01-17,60.44,57.56,60.44,57.56,59.67,4P. Option Stay OTM
WBS,O:WBS250417P00050000,2025-03-25,P,2025-04-17,Multi Leg Auction,50.0,319,751.0,0.985,929.37,0.8,25520.0,3,18971.25,88096.44,2025-03-26,2025-04-17,53.595,39.43,45.63,44.48,45.15,1P. Option Close ITM
WBS,O:WBS250620C00055000,2025-05-29,C,2025-06-20,Multi Leg floor trade,55.0,345,751.0,0.985,929.37,0.4,13800.0,5,18971.25,88096.44,2025-05-30,2025-06-10,54.975,50.245,,,,4C. Option Stay OTM
ZION,O:ZION241018C00050000,2024-09-18,C,2024-10-18,Multi Leg floor trade,50.0,421,218.25,0.985,824.9,0.8,33680.0,2,15195.75,46100.32,2024-09-19,2024-10-18,51.82,44.96,51.45,50.7,51.25,1C. Option Close ITM
