security,option_ticker,trade_date,option_type,expiration,option_condition_name,option_strike_price,option_size,security_iqr_size,n_range,security_n_size,option_price,option_trade_value,option_trade_value_bin,security_iqr_trade_value,security_n_trade_value,stock_min_date,stock_max_date,highest_price_in_period,lowest_price_in_period,expiration_high,expiration_low,expiration_close,itm_otm_category
AMGN,O:AMGN250530P00262500,2025-05-15,P,2025-05-30,Automatic Execution,262.5,100,261.5,0.985,1037.99,4.7,47000.0,8,60737.5,231306.25,2025-05-16,2025-05-30,288.81,267.73,288.81,281.04,288.18,4P. Option Stay OTM
AMGN,O:AMGN250530P00262500,2025-05-16,P,2025-05-30,Automatic Execution,262.5,100,261.5,0.985,1037.99,3.55,35500.0,10,60737.5,231306.25,2025-05-19,2025-05-30,288.81,269.1,288.81,281.04,288.18,4P. Option Stay OTM
AMGN,O:AMGN250606C00290000,2025-05-20,C,2025-06-06,Automatic Execution,290.0,999,261.5,0.985,1037.99,2.15,214785.0,2,60737.5,231306.25,2025-05-21,2025-06-06,293.57,269.1,293.57,289.01,290.33,1C. Option Close ITM
AMGN,O:AMGN250606C00290000,2025-05-29,C,2025-06-06,Automatic Execution,290.0,600,261.5,0.985,1037.99,2.53,151800.0,3,60737.5,231306.25,2025-05-30,2025-06-06,293.57,281.04,293.57,289.01,290.33,1C. Option Close ITM
AMGN,O:AMGN250606C00290000,2025-05-29,C,2025-06-06,Multi Leg auto-electronic trade,290.0,200,261.5,0.985,1037.99,2.15,43000.0,8,60737.5,231306.25,2025-05-30,2025-06-06,293.57,281.04,293.57,289.01,290.33,1C. Option Close ITM
AMGN,O:AMGN250606P00272500,2025-05-28,P,2025-06-06,Automatic Execution,272.5,900,261.5,0.985,1037.99,4.0,360000.0,1,60737.5,231306.25,2025-05-29,2025-06-06,293.57,278.4,293.57,289.01,290.33,4P. Option Stay OTM
AMGN,O:AMGN250606P00275000,2025-05-28,P,2025-06-06,Automatic Execution,275.0,600,261.5,0.985,1037.99,4.45,267000.0,1,60737.5,231306.25,2025-05-29,2025-06-06,293.57,278.4,293.57,289.01,290.33,4P. Option Stay OTM
AMGN,O:AMGN250613C00290000,2025-05-27,C,2025-06-13,Automatic Execution,290.0,969,261.5,0.985,1037.99,2.3,222870.0,2,60737.5,231306.25,2025-05-28,2025-06-10,295.64,276.62,,,,3C. Option Temp ITM
AMGN,O:AMGN250613P00265000,2025-05-19,P,2025-06-13,Automatic Execution,265.0,100,261.5,0.985,1037.99,5.0,50000.0,7,60737.5,231306.25,2025-05-20,2025-06-10,295.64,269.1,,,,4P. Option Stay OTM
AMGN,O:AMGN250613P00285000,2025-06-09,P,2025-06-13,Automatic Execution,285.0,159,261.5,0.985,1037.99,2.41,38319.0,10,60737.5,231306.25,2025-06-10,2025-06-10,295.64,289.79,,,,4P. Option Stay OTM
AMGN,O:AMGN250620C00280000,2025-05-27,C,2025-06-20,Automatic Execution,280.0,189,261.5,0.985,1037.99,7.0,132300.0,3,60737.5,231306.25,2025-05-28,2025-06-10,295.64,276.62,,,,3C. Option Temp ITM
AMGN,O:AMGN250620C00295000,2025-05-28,C,2025-06-20,Automatic Execution,295.0,199,261.5,0.985,1037.99,3.0,59700.0,5,60737.5,231306.25,2025-05-29,2025-06-10,295.64,278.4,,,,3C. Option Temp ITM
AMGN,O:AMGN250620P00270000,2025-05-21,P,2025-06-20,Single Leg Auction Non ISO,270.0,59,261.5,0.985,1037.99,7.6,44840.0,8,60737.5,231306.25,2025-05-22,2025-06-10,295.64,269.1,,,,3P. Option Temp ITM
AMGN,O:AMGN250620C00300000,2025-06-03,C,2025-06-20,Multi Leg floor trade,300.0,500,261.5,0.985,1037.99,2.33,116500.0,3,60737.5,231306.25,2025-06-04,2025-06-10,295.64,284.99,,,,4C. Option Stay OTM
AMGN,O:AMGN250620P00275000,2025-05-28,P,2025-06-20,Automatic Execution,275.0,59,261.5,0.985,1037.99,7.4,43660.0,8,60737.5,231306.25,2025-05-29,2025-06-10,295.64,278.4,,,,4P. Option Stay OTM
AMGN,O:AMGN250627C00305000,2025-06-03,C,2025-06-27,Multi Leg floor trade,305.0,1600,261.5,0.985,1037.99,5.62,899200.0,1,60737.5,231306.25,2025-06-04,2025-06-10,295.64,284.99,,,,4C. Option Stay OTM
AMGN,O:AMGN250627C00305000,2025-06-03,C,2025-06-27,Multi Leg auto-electronic trade,305.0,200,261.5,0.985,1037.99,5.31,106200.0,4,60737.5,231306.25,2025-06-04,2025-06-10,295.64,284.99,,,,4C. Option Stay OTM
AMGN,O:AMGN250627P00280000,2025-06-10,P,2025-06-27,Automatic Execution,280.0,94,261.5,0.985,1037.99,4.0,37600.0,10,60737.5,231306.25,,,,,,,,4P. Option Stay OTM
AMGN,O:AMGN250703C00300000,2025-06-09,C,2025-07-03,Multi Leg auto-electronic trade,300.0,998,261.5,0.985,1037.99,6.42,640716.0,1,60737.5,231306.25,2025-06-10,2025-06-10,295.64,289.79,,,,4C. Option Stay OTM
BMY,O:BMY240920C00049000,2024-08-23,C,2024-09-20,Multi Leg floor trade,49.0,400,995.0,0.985,4000.0,0.98,39200.0,7,51368.5,214700.0,2024-08-26,2024-09-20,50.75,47.55,49.53,49.0,49.41,1C. Option Close ITM
BMY,O:BMY240920C00049500,2024-08-22,C,2024-09-20,Automatic Execution,49.5,496,995.0,0.985,4000.0,0.61,30256.0,9,51368.5,214700.0,2024-08-23,2024-09-20,50.75,47.38,49.53,49.0,49.41,2C. Option Close Temp ITM
BMY,O:BMY240920C00050000,2024-08-28,C,2024-09-20,Automatic Execution,50.0,299,995.0,0.985,4000.0,0.93,27807.0,10,51368.5,214700.0,2024-08-29,2024-09-20,50.75,47.55,49.53,49.0,49.41,3C. Option Temp ITM
BMY,O:BMY240927P00049000,2024-09-16,P,2024-09-27,Multi Leg floor trade,49.0,750,995.0,0.985,4000.0,0.65,48750.0,5,51368.5,214700.0,2024-09-17,2024-09-27,52.16,48.78,52.16,50.71,50.91,3P. Option Temp ITM
BMY,O:BMY240927P00047000,2024-09-10,P,2024-09-27,Single Leg Cross Non ISO,47.0,5000,995.0,0.985,4000.0,0.52,260000.0,1,51368.5,214700.0,2024-09-11,2024-09-27,52.16,47.7635,52.16,50.71,50.91,4P. Option Stay OTM
BMY,O:BMY240927P00046000,2024-09-17,P,2024-09-27,Single Leg Cross Non ISO,46.0,3900,995.0,0.985,4000.0,0.21,81900.0,3,51368.5,214700.0,2024-09-18,2024-09-27,52.16,48.78,52.16,50.71,50.91,4P. Option Stay OTM
BMY,O:BMY240927P00048500,2024-09-26,P,2024-09-27,Multi Leg floor trade,48.5,1450,995.0,0.985,4000.0,0.45,65250.0,4,51368.5,214700.0,2024-09-27,2024-09-27,52.16,50.71,52.16,50.71,50.91,4P. Option Stay OTM
BMY,O:BMY241004C00051000,2024-09-26,C,2024-10-04,Automatic Execution,51.0,359,995.0,0.985,4000.0,0.9,32310.0,9,51368.5,214700.0,2024-09-27,2024-10-04,54.54,50.71,54.01,53.2965,53.96,1C. Option Close ITM
BMY,O:BMY241004P00049500,2024-09-26,P,2024-10-04,Automatic Execution,49.5,301,995.0,0.985,4000.0,1.15,34615.0,8,51368.5,214700.0,2024-09-27,2024-10-04,54.54,50.71,54.01,53.2965,53.96,4P. Option Stay OTM
BMY,O:BMY241004P00049500,2024-09-30,P,2024-10-04,Stock Options Cross,49.5,5000,995.0,0.985,4000.0,0.27,135000.0,2,51368.5,214700.0,2024-10-01,2024-10-04,54.54,51.61,54.01,53.2965,53.96,4P. Option Stay OTM
BMY,O:BMY241011P00053000,2024-10-04,P,2024-10-11,Single Leg Floor Trade,53.0,1800,995.0,0.985,4000.0,0.54,97200.0,3,51368.5,214700.0,2024-10-07,2024-10-11,54.42,51.51,52.66,52.0,52.2,1P. Option Close ITM
BMY,O:BMY241011P00050000,2024-09-27,P,2024-10-11,Multi Leg auto-electronic trade,50.0,1251,995.0,0.985,4000.0,0.62,77562.0,4,51368.5,214700.0,2024-09-30,2024-10-11,54.54,51.035,52.66,52.0,52.2,4P. Option Stay OTM
BMY,O:BMY241011P00049500,2024-09-27,P,2024-10-11,Multi Leg auto-electronic trade,49.5,1251,995.0,0.985,4000.0,0.57,60048.0,4,51368.5,214700.0,2024-09-30,2024-10-11,54.54,51.035,52.66,52.0,52.2,4P. Option Stay OTM
BMY,O:BMY241018C00051000,2024-09-23,C,2024-10-18,Single Leg Floor Trade,51.0,1836,995.0,0.985,4000.0,0.79,145044.0,2,51368.5,214700.0,2024-09-24,2024-10-18,54.54,49.11,53.33,52.335,53.22,1C. Option Close ITM
BMY,O:BMY241018P00047500,2024-09-25,P,2024-10-18,Automatic Execution,47.5,335,995.0,0.985,4000.0,0.83,27805.0,10,51368.5,214700.0,2024-09-26,2024-10-18,54.54,49.715,53.33,52.335,53.22,4P. Option Stay OTM
BMY,O:BMY241101C00053000,2024-10-28,C,2024-11-01,Multi Leg auto-electronic trade,53.0,438,995.0,0.985,4000.0,0.81,35478.0,7,51368.5,214700.0,2024-10-29,2024-11-01,56.2,52.14,55.9,54.2,54.32,1C. Option Close ITM
BMY,O:BMY241101P00052000,2024-10-29,P,2024-11-01,Automatic Execution,52.0,500,995.0,0.985,4000.0,0.91,45500.0,6,51368.5,214700.0,2024-10-30,2024-11-01,56.2,52.29,55.9,54.2,54.32,4P. Option Stay OTM
BMY,O:BMY241108C00054000,2024-10-28,C,2024-11-08,Multi Leg auto-electronic trade,54.0,438,995.0,0.985,4000.0,0.85,37230.0,7,51368.5,214700.0,2024-10-29,2024-11-08,56.8,52.14,54.785,53.97,54.14,1C. Option Close ITM
BMY,O:BMY241115C00055000,2024-10-23,C,2024-11-15,Automatic Execution,55.0,542,995.0,0.985,4000.0,0.9,46612.0,6,51368.5,214700.0,2024-10-24,2024-11-15,61.08,51.81,58.36,55.82,56.22,1C. Option Close ITM
BMY,O:BMY241115C00055000,2024-10-23,C,2024-11-15,Intermarket Sweep Order,55.0,347,995.0,0.985,4000.0,0.86,29842.0,10,51368.5,214700.0,2024-10-24,2024-11-15,61.08,51.81,58.36,55.82,56.22,1C. Option Close ITM
BMY,O:BMY241115C00057500,2024-10-23,C,2024-11-15,Automatic Execution,57.5,973,995.0,0.985,4000.0,0.34,33082.0,9,51368.5,214700.0,2024-10-24,2024-11-15,61.08,51.81,58.36,55.82,56.22,2C. Option Close Temp ITM
BMY,O:BMY241115C00057500,2024-11-01,C,2024-11-15,Multi Leg floor trade,57.5,2500,995.0,0.985,4000.0,0.49,122500.0,2,51368.5,214700.0,2024-11-04,2024-11-15,61.08,53.97,58.36,55.82,56.22,2C. Option Close Temp ITM
BMY,O:BMY241115C00057500,2024-11-05,C,2024-11-15,Multi Leg Auction,57.5,2386,995.0,0.985,4000.0,0.27,64422.0,4,51368.5,214700.0,2024-11-06,2024-11-15,61.08,53.97,58.36,55.82,56.22,2C. Option Close Temp ITM
BMY,O:BMY241115P00045000,2024-10-21,P,2024-11-15,Multi Leg Cross,45.0,3595,995.0,0.985,4000.0,0.14,50330.0,5,51368.5,214700.0,2024-10-22,2024-11-15,61.08,51.81,58.36,55.82,56.22,4P. Option Stay OTM
BMY,O:BMY241206C00062000,2024-11-12,C,2024-12-06,Multi Leg floor trade,62.0,993,995.0,0.985,4000.0,0.45,44685.0,6,51368.5,214700.0,2024-11-13,2024-12-06,60.68,55.82,59.53,58.69,59.38,4C. Option Stay OTM
BMY,O:BMY241220P00057500,2024-11-20,P,2024-12-20,Automatic Execution,57.5,300,995.0,0.985,4000.0,1.13,33900.0,8,51368.5,214700.0,2024-11-21,2024-12-20,60.68,55.04,57.33,56.0812,57.33,1P. Option Close ITM
BMY,O:BMY241220C00061000,2024-11-27,C,2024-12-20,Single Leg Auction Non ISO,61.0,845,995.0,0.985,4000.0,0.66,55770.0,4,51368.5,214700.0,2024-11-29,2024-12-20,60.0886,55.04,57.33,56.0812,57.33,4C. Option Stay OTM
BMY,O:BMY250103P00057000,2024-12-27,P,2025-01-03,Multi Leg floor trade against single leg(s),57.0,4000,995.0,0.985,4000.0,0.54,216000.0,1,51368.5,214700.0,2024-12-30,2025-01-03,57.6,55.93,56.8,56.31,56.57,1P. Option Close ITM
BMY,O:BMY250103C00059000,2024-12-27,C,2025-01-03,Multi Leg floor trade against single leg(s),59.0,4000,995.0,0.985,4000.0,0.16,64000.0,4,51368.5,214700.0,2024-12-30,2025-01-03,57.6,55.93,56.8,56.31,56.57,4C. Option Stay OTM
BMY,O:BMY250117C00057500,2024-12-20,C,2025-01-17,Automatic Execution,57.5,300,995.0,0.985,4000.0,1.18,35400.0,8,51368.5,214700.0,2024-12-23,2025-01-17,58.375,54.81,56.62,55.55,56.29,3C. Option Temp ITM
BMY,O:BMY250117C00057500,2024-12-20,C,2025-01-17,Stock Options floor trade,57.5,250,995.0,0.985,4000.0,1.12,28000.0,10,51368.5,214700.0,2024-12-23,2025-01-17,58.375,54.81,56.62,55.55,56.29,3C. Option Temp ITM
BMY,O:BMY250117C00058000,2025-01-03,C,2025-01-17,Single Leg Auction Non ISO,58.0,1068,995.0,0.985,4000.0,0.52,55536.0,5,51368.5,214700.0,2025-01-06,2025-01-17,57.67,54.81,56.62,55.55,56.29,4C. Option Stay OTM
BMY,O:BMY250117C00058000,2025-01-03,C,2025-01-17,Automatic Execution,58.0,925,995.0,0.985,4000.0,0.45,41625.0,6,51368.5,214700.0,2025-01-06,2025-01-17,57.67,54.81,56.62,55.55,56.29,4C. Option Stay OTM
BMY,O:BMY250131C00060000,2025-01-29,C,2025-01-31,Multi Leg auto-electronic trade,60.0,1000,995.0,0.985,4000.0,0.34,34000.0,8,51368.5,214700.0,2025-01-30,2025-01-31,60.23,58.58,60.23,58.67,58.95,2C. Option Close Temp ITM
BMY,O:BMY250207P00059000,2025-02-05,P,2025-02-07,Multi Leg floor trade,59.0,3000,995.0,0.985,4000.0,1.05,315000.0,1,51368.5,214700.0,2025-02-06,2025-02-07,59.38,56.19,57.71,56.19,56.85,1P. Option Close ITM
BMY,O:BMY250207P00057000,2025-02-05,P,2025-02-07,Multi Leg floor trade,57.0,5000,995.0,0.985,4000.0,0.4,200000.0,1,51368.5,214700.0,2025-02-06,2025-02-07,59.38,56.19,57.71,56.19,56.85,1P. Option Close ITM
BMY,O:BMY250207P00059000,2025-02-05,P,2025-02-07,Single Leg Floor Trade,59.0,300,995.0,0.985,4000.0,1.26,37800.0,7,51368.5,214700.0,2025-02-06,2025-02-07,59.38,56.19,57.71,56.19,56.85,1P. Option Close ITM
BMY,O:BMY250207C00062000,2025-02-03,C,2025-02-07,Automatic Execution,62.0,572,995.0,0.985,4000.0,0.59,33748.0,8,51368.5,214700.0,2025-02-04,2025-02-07,60.36,56.19,57.71,56.19,56.85,4C. Option Stay OTM
BMY,O:BMY250207C00061000,2025-02-05,C,2025-02-07,Single Leg Auction ISO,61.0,1411,995.0,0.985,4000.0,1.13,159443.0,2,51368.5,214700.0,2025-02-06,2025-02-07,59.38,56.19,57.71,56.19,56.85,4C. Option Stay OTM
BMY,O:BMY250207C00061000,2025-02-05,C,2025-02-07,Automatic Execution,61.0,246,995.0,0.985,4000.0,1.22,30012.0,9,51368.5,214700.0,2025-02-06,2025-02-07,59.38,56.19,57.71,56.19,56.85,4C. Option Stay OTM
BMY,O:BMY250207C00061000,2025-02-05,C,2025-02-07,Single Leg Auction Non ISO,61.0,300,995.0,0.985,4000.0,1.0,30000.0,10,51368.5,214700.0,2025-02-06,2025-02-07,59.38,56.19,57.71,56.19,56.85,4C. Option Stay OTM
BMY,O:BMY250214P00057000,2025-02-05,P,2025-02-14,Single Leg Cross Non ISO,57.0,1516,995.0,0.985,4000.0,0.53,80348.0,3,51368.5,214700.0,2025-02-06,2025-02-14,59.38,53.66,56.025,53.66,53.9,1P. Option Close ITM
BMY,O:BMY250214C00057000,2025-02-12,C,2025-02-14,Single Leg Auction Non ISO,57.0,4218,995.0,0.985,4000.0,0.19,80142.0,4,51368.5,214700.0,2025-02-13,2025-02-14,56.26,53.66,56.025,53.66,53.9,4C. Option Stay OTM
BMY,O:BMY250221C00056000,2025-02-20,C,2025-02-21,Multi Leg floor trade against single leg(s),56.0,2000,995.0,0.985,4000.0,0.16,32000.0,9,51368.5,214700.0,2025-02-21,2025-02-21,56.055,54.85,56.055,54.85,55.83,2C. Option Close Temp ITM
BMY,O:BMY250221C00057500,2025-01-22,C,2025-02-21,Automatic Execution,57.5,269,995.0,0.985,4000.0,1.4,37660.0,7,51368.5,214700.0,2025-01-23,2025-02-21,61.1,53.54,56.055,54.85,55.83,3C. Option Temp ITM
BMY,O:BMY250221C00060000,2025-01-23,C,2025-02-21,Multi Leg floor trade,60.0,995,995.0,0.985,4000.0,1.52,151240.0,2,51368.5,214700.0,2025-01-24,2025-02-21,61.1,53.54,56.055,54.85,55.83,3C. Option Temp ITM
BMY,O:BMY250221C00062000,2025-01-29,C,2025-02-21,Multi Leg auto-electronic trade,62.0,1000,995.0,0.985,4000.0,0.81,81000.0,3,51368.5,214700.0,2025-01-30,2025-02-21,60.36,53.54,56.055,54.85,55.83,4C. Option Stay OTM
BMY,O:BMY250314P00059000,2025-03-06,P,2025-03-14,Single Leg Auction ISO,59.0,2337,995.0,0.985,4000.0,0.82,191634.0,2,51368.5,214700.0,2025-03-07,2025-03-14,63.33,58.715,59.99,58.715,59.01,2P. Option Close Temp ITM
BMY,O:BMY250314C00061000,2025-03-12,C,2025-03-14,Automatic Execution,61.0,1000,995.0,0.985,4000.0,0.35,35000.0,8,51368.5,214700.0,2025-03-13,2025-03-14,60.76,58.715,59.99,58.715,59.01,4C. Option Stay OTM
BMY,O:BMY250321C00060000,2025-02-25,C,2025-03-21,Intermarket Sweep Order,60.0,273,995.0,0.985,4000.0,1.12,30576.0,9,51368.5,214700.0,2025-02-26,2025-03-21,63.33,56.96,61.34,59.84,61.07,1C. Option Close ITM
BMY,O:BMY250321C00061000,2025-02-27,C,2025-03-21,Single Leg Auction Non ISO,61.0,580,995.0,0.985,4000.0,0.58,33640.0,8,51368.5,214700.0,2025-02-28,2025-03-21,63.33,57.92,61.34,59.84,61.07,1C. Option Close ITM
BMY,O:BMY250321C00060000,2025-03-03,C,2025-03-21,Multi Leg auto-electronic trade,60.0,1000,995.0,0.985,4000.0,1.14,114000.0,3,51368.5,214700.0,2025-03-04,2025-03-21,63.33,58.364,61.34,59.84,61.07,1C. Option Close ITM
BMY,O:BMY250321P00058000,2025-02-25,P,2025-03-21,Automatic Execution,58.0,364,995.0,0.985,4000.0,1.12,40040.0,6,51368.5,214700.0,2025-02-26,2025-03-21,63.33,56.96,61.34,59.84,61.07,3P. Option Temp ITM
BMY,O:BMY250321P00056000,2025-02-26,P,2025-03-21,Automatic Execution,56.0,518,995.0,0.985,4000.0,0.85,44030.0,6,51368.5,214700.0,2025-02-27,2025-03-21,63.33,56.96,61.34,59.84,61.07,4P. Option Stay OTM
BMY,O:BMY250328C00059000,2025-02-27,C,2025-03-28,Automatic Execution,59.0,195,995.0,0.985,4000.0,1.48,28860.0,10,51368.5,214700.0,2025-02-28,2025-03-28,63.33,57.92,60.11,58.23,60.02,1C. Option Close ITM
BMY,O:BMY250404P00059000,2025-03-21,P,2025-04-04,Automatic Execution,59.0,390,995.0,0.985,4000.0,0.74,28860.0,10,51368.5,214700.0,2025-03-24,2025-04-04,61.64,54.72,57.1688,54.72,55.3,1P. Option Close ITM
BMY,O:BMY250404P00059000,2025-03-25,P,2025-04-04,Multi Leg auto-electronic trade,59.0,1249,995.0,0.985,4000.0,1.28,159872.0,2,51368.5,214700.0,2025-03-26,2025-04-04,61.64,54.72,57.1688,54.72,55.3,1P. Option Close ITM
BMY,O:BMY250404P00056000,2025-03-25,P,2025-04-04,Multi Leg auto-electronic trade,56.0,1249,995.0,0.985,4000.0,0.32,39968.0,7,51368.5,214700.0,2025-03-26,2025-04-04,61.64,54.72,57.1688,54.72,55.3,1P. Option Close ITM
BMY,O:BMY250411P00057000,2025-04-01,P,2025-04-11,Stock Options Cross,57.0,2000,995.0,0.985,4000.0,0.46,92000.0,3,51368.5,214700.0,2025-04-02,2025-04-11,60.8,48.82,51.01,49.29,50.71,1P. Option Close ITM
BMY,O:BMY250411P00048000,2025-04-10,P,2025-04-11,Single Leg Auction Non ISO,48.0,2498,995.0,0.985,4000.0,0.42,104916.0,3,51368.5,214700.0,2025-04-11,2025-04-11,51.01,49.29,51.01,49.29,50.71,4P. Option Stay OTM
BMY,O:BMY250417P00057500,2025-03-25,P,2025-04-17,Single Leg Auction ISO,57.5,1888,995.0,0.985,4000.0,1.03,194464.0,2,51368.5,214700.0,2025-03-26,2025-04-17,61.64,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417P00059000,2025-03-25,P,2025-04-17,Intermarket Sweep Order,59.0,500,995.0,0.985,4000.0,1.66,83000.0,3,51368.5,214700.0,2025-03-26,2025-04-17,61.64,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417P00057500,2025-03-25,P,2025-04-17,Automatic Execution,57.5,311,995.0,0.985,4000.0,1.08,33588.0,9,51368.5,214700.0,2025-03-26,2025-04-17,61.64,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417P00058000,2025-04-01,P,2025-04-17,Automatic Execution,58.0,375,995.0,0.985,4000.0,0.96,36000.0,7,51368.5,214700.0,2025-04-02,2025-04-17,60.8,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417P00057500,2025-04-03,P,2025-04-17,Multi Leg auto-electronic trade,57.5,413,995.0,0.985,4000.0,1.15,47495.0,5,51368.5,214700.0,2025-04-04,2025-04-17,57.1688,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417P00053000,2025-04-04,P,2025-04-17,Single Leg Cross Non ISO,53.0,3000,995.0,0.985,4000.0,1.15,345000.0,1,51368.5,214700.0,2025-04-07,2025-04-17,55.765,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417P00050000,2025-04-04,P,2025-04-17,Single Leg Auction Non ISO,50.0,6538,995.0,0.985,4000.0,0.38,248444.0,1,51368.5,214700.0,2025-04-07,2025-04-17,55.765,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417P00053000,2025-04-04,P,2025-04-17,Stock Options floor trade,53.0,400,995.0,0.985,4000.0,1.21,48400.0,5,51368.5,214700.0,2025-04-07,2025-04-17,55.765,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417P00050000,2025-04-07,P,2025-04-17,Multi Leg auto-electronic trade,50.0,452,995.0,0.985,4000.0,0.79,31640.0,9,51368.5,214700.0,2025-04-08,2025-04-17,55.765,48.82,50.09,49.06,49.23,1P. Option Close ITM
BMY,O:BMY250417C00062500,2025-03-21,C,2025-04-17,Single Leg Cross Non ISO,62.5,800,995.0,0.985,4000.0,0.73,58400.0,4,51368.5,214700.0,2025-03-24,2025-04-17,61.64,48.82,50.09,49.06,49.23,4C. Option Stay OTM
BMY,O:BMY250417C00055000,2025-04-10,C,2025-04-17,Stock Options Cross,55.0,3750,995.0,0.985,4000.0,0.12,45000.0,6,51368.5,214700.0,2025-04-11,2025-04-17,51.6,48.84,50.09,49.06,49.23,4C. Option Stay OTM
BMY,O:BMY250425P00059000,2025-04-01,P,2025-04-25,Multi Leg auto-electronic trade,59.0,500,995.0,0.985,4000.0,2.19,109000.0,3,51368.5,214700.0,2025-04-02,2025-04-25,60.8,46.93,48.945,46.96,47.9,1P. Option Close ITM
BMY,O:BMY250425P00054000,2025-04-04,P,2025-04-25,Stock Options Cross,54.0,3500,995.0,0.985,4000.0,2.2,770000.0,1,51368.5,214700.0,2025-04-07,2025-04-25,55.765,46.93,48.945,46.96,47.9,1P. Option Close ITM
BMY,O:BMY250425P00052000,2025-04-08,P,2025-04-25,Multi Leg auto-electronic trade,52.0,603,995.0,0.985,4000.0,2.71,161604.0,2,51368.5,214700.0,2025-04-09,2025-04-25,54.045,46.93,48.945,46.96,47.9,1P. Option Close ITM
BMY,O:BMY250425P00052000,2025-04-08,P,2025-04-25,Multi Leg Auction,52.0,210,995.0,0.985,4000.0,2.67,56070.0,4,51368.5,214700.0,2025-04-09,2025-04-25,54.045,46.93,48.945,46.96,47.9,1P. Option Close ITM
BMY,O:BMY250425P00048000,2025-04-22,P,2025-04-25,Multi Leg floor trade,48.0,4524,995.0,0.985,4000.0,0.78,352872.0,1,51368.5,214700.0,2025-04-23,2025-04-25,49.33,46.93,48.945,46.96,47.9,1P. Option Close ITM
BMY,O:BMY250502P00057000,2025-04-03,P,2025-05-02,Automatic Execution,57.0,254,995.0,0.985,4000.0,2.12,53848.0,5,51368.5,214700.0,2025-04-04,2025-05-02,57.1688,46.93,50.65,49.68,50.57,1P. Option Close ITM
BMY,O:BMY250509C00052000,2025-04-14,C,2025-05-09,Automatic Execution,52.0,200,995.0,0.985,4000.0,2.21,44200.0,6,51368.5,214700.0,2025-04-15,2025-05-09,51.5,46.32,47.12,46.32,46.45,4C. Option Stay OTM
BMY,O:BMY250516P00047000,2025-04-16,P,2025-05-16,Single Leg Auction Non ISO,47.0,345,995.0,0.985,4000.0,1.11,38295.0,7,51368.5,214700.0,2025-04-17,2025-05-16,50.65,44.0,46.8,45.8,46.75,1P. Option Close ITM
BMY,O:BMY250516P00047000,2025-05-06,P,2025-05-16,Automatic Execution,47.0,598,995.0,0.985,4000.0,0.78,46644.0,5,51368.5,214700.0,2025-05-07,2025-05-16,48.4152,44.0,46.8,45.8,46.75,1P. Option Close ITM
BMY,O:BMY250516C00050000,2025-04-21,C,2025-05-16,Intermarket Sweep Order,50.0,333,995.0,0.985,4000.0,1.5,49950.0,5,51368.5,214700.0,2025-04-22,2025-05-16,50.65,44.0,46.8,45.8,46.75,3C. Option Temp ITM
BMY,O:BMY250516C00049000,2025-04-25,C,2025-05-16,Single Leg Cross Non ISO,49.0,2500,995.0,0.985,4000.0,0.86,215000.0,1,51368.5,214700.0,2025-04-28,2025-05-16,50.65,44.0,46.8,45.8,46.75,3C. Option Temp ITM
BMY,O:BMY250516C00052500,2025-04-17,C,2025-05-16,Automatic Execution,52.5,299,995.0,0.985,4000.0,1.0,29900.0,10,51368.5,214700.0,2025-04-21,2025-05-16,50.65,44.0,46.8,45.8,46.75,4C. Option Stay OTM
BMY,O:BMY250620C00049000,2025-05-29,C,2025-06-20,Automatic Execution,49.0,377,995.0,0.985,4000.0,0.92,34684.0,8,51368.5,214700.0,2025-05-30,2025-06-10,50.625,47.3,,,,3C. Option Temp ITM
BNTX,O:BNTX240920C00105000,2024-09-10,C,2024-09-20,Automatic Execution,105.0,216,248.75,0.985,400.0,1.9,41040.0,6,45602.5,102920.0,2024-09-11,2024-09-20,131.49,95.45,114.33,110.47,112.28,1C. Option Close ITM
BNTX,O:BNTX240920C00110000,2024-09-12,C,2024-09-20,Automatic Execution,110.0,235,248.75,0.985,400.0,1.15,27025.0,9,45602.5,102920.0,2024-09-13,2024-09-20,131.49,105.0,114.33,110.47,112.28,1C. Option Close ITM
BNTX,O:BNTX240920C00130000,2024-09-16,C,2024-09-20,Automatic Execution,130.0,71,248.75,0.985,400.0,3.8,26980.0,10,45602.5,102920.0,2024-09-17,2024-09-20,131.49,110.34,114.33,110.47,112.28,3C. Option Temp ITM
BNTX,O:BNTX240920C00135000,2024-09-13,C,2024-09-20,Automatic Execution,135.0,217,248.75,0.985,400.0,2.0,43400.0,6,45602.5,102920.0,2024-09-16,2024-09-20,131.49,110.34,114.33,110.47,112.28,4C. Option Stay OTM
